,user_id,POI_id,latitude,longitude,UTC_time,trajectory_id,localtime,norm_in_day_time,POI_catid,POI_catid_code,POI_catname
1,979,4a43c0aef964a520c6a61fe3,-74.04416981025437,40.60679958140643,2012-04-03 18:00:25+00:00,979_0,2012-04-03 13:00:25,0.541956,4bf58dd8d48988d100951735,1,NoCat
20,891,4ba8a9a9f964a5206ee539e3,-74.0758752822876,40.88302032878746,2012-04-03 18:12:09+00:00,891_0,2012-04-03 13:12:09,0.550104,4bf58dd8d48988d100951735,1,NoCat
35,1032,4bf5cedf4d5f20a1833d98fe,-74.1507625579834,40.90105786688402,2012-04-03 18:18:54+00:00,1032_0,2012-04-03 13:18:54,0.554792,4bf58dd8d48988d100951735,1,NoCat
48,889,4c79b79381bca093e689fe14,-73.99688829591487,40.92431190858341,2012-04-03 18:26:46+00:00,889_0,2012-04-03 13:26:46,0.560255,4bf58dd8d48988d100951735,1,NoCat
69,458,4b298573f964a52050a024e3,-73.98732159326325,40.69541297284045,2012-04-03 18:42:32+00:00,458_0,2012-04-03 13:42:32,0.571204,4bf58dd8d48988d100951735,1,NoCat
77,752,4b55ec3bf964a520aaf627e3,-74.19723987579346,40.86283581665962,2012-04-03 18:49:59+00:00,752_0,2012-04-03 13:49:59,0.576377,4bf58dd8d48988d100951735,1,NoCat
78,713,4a7a0832f964a5203ce81fe3,-73.982692,40.745245,2012-04-03 18:51:03+00:00,713_0,2012-04-03 13:51:03,0.577118,4bf58dd8d48988d100951735,1,NoCat
82,895,4d4de33cd6f3224bca73a1a6,-73.78237724304199,40.91192343390238,2012-04-03 18:57:40+00:00,895_0,2012-04-03 13:57:40,0.581713,4bf58dd8d48988d100951735,1,NoCat
83,1012,4c62bfd0e1621b8dfe232453,-73.83147239685059,40.75951304689015,2012-04-03 18:57:46+00:00,1012_0,2012-04-03 13:57:46,0.581782,4bf58dd8d48988d100951735,1,NoCat
100,713,45c76421f964a52066421fe3,-73.98373696088365,40.744044646949455,2012-04-03 19:09:49+00:00,713_0,2012-04-03 14:09:49,0.590150,4bf58dd8d48988d100951735,1,NoCat
101,706,4cd1a3d601eaf04db979bf5d,-73.74452479795166,40.67755881343268,2012-04-03 19:11:04+00:00,706_0,2012-04-03 14:11:04,0.591019,4bf58dd8d48988d100951735,1,NoCat
105,1005,3fd66200f964a52004e61ee3,-73.9941164689654,40.72284169882771,2012-04-03 19:14:31+00:00,1005_0,2012-04-03 14:14:31,0.593414,4bf58dd8d48988d100951735,1,NoCat
106,706,4c3a1d102c8020a1f9d58d00,-73.76161876452181,40.68006413170521,2012-04-03 19:14:34+00:00,706_0,2012-04-03 14:14:34,0.593449,4bf58dd8d48988d100951735,1,NoCat
107,706,4bbfcfd3461576b0d4487932,-73.76331,40.68083,2012-04-03 19:15:04+00:00,706_0,2012-04-03 14:15:04,0.593796,4bf58dd8d48988d100951735,1,NoCat
123,623,4c81086adc018cfaa883c16c,-73.99048447608948,40.70242744248474,2012-04-03 19:25:03+00:00,623_0,2012-04-03 14:25:03,0.600729,4bf58dd8d48988d100951735,1,NoCat
128,615,40abf500f964a52035f31ee3,-73.99764060974121,40.73083612189599,2012-04-03 19:29:18+00:00,615_0,2012-04-03 14:29:18,0.603681,4bf58dd8d48988d100951735,1,NoCat
133,173,4f67c6d5e4b0e34eb630101a,-73.88307005845945,40.75568181015381,2012-04-03 19:30:41+00:00,173_0,2012-04-03 14:30:41,0.604641,4bf58dd8d48988d100951735,1,NoCat
149,272,4f318c84e5e8657f88d830ac,-73.79252672195435,40.725730202803845,2012-04-03 19:42:24+00:00,272_0,2012-04-03 14:42:24,0.612778,4bf58dd8d48988d100951735,1,NoCat
153,562,4ddfe92e8877e0877e661125,-73.87670483270945,40.89621269901943,2012-04-03 19:45:22+00:00,562_0,2012-04-03 14:45:22,0.614838,4bf58dd8d48988d100951735,1,NoCat
160,667,4e555a38b0fb1e5686bd6646,-74.20418389625108,40.80050589400566,2012-04-03 19:50:54+00:00,667_0,2012-04-03 14:50:54,0.618681,4bf58dd8d48988d100951735,1,NoCat
