,Unnamed: 0,POI_id,trajectory_id,norm_in_day_time,user_id,latitude,longitude,UTC_time,localtime,POI_catid,POI_catid_code,POI_catname
0,3,4b08c6faf964a5201f1223e3,181_1,0.5,,,,,,,,
1,4,4ad68321f964a5208e0721e3,181_1,0.5,,,,,,,,
2,5,49c9439bf964a5204e581fe3,181_1,0.5,,,,,,,,
3,15,4b24227df964a520ea6124e3,181_5,0.5,,,,,,,,
4,16,4bcb54a23740b7132e426265,181_5,0.5,,,,,,,,
5,17,4a65a823f964a5208cc71fe3,181_5,0.5,,,,,,,,
6,21,4a83080ff964a520e1f91fe3,181_7,0.5,,,,,,,,
7,22,4c9285e26cfea093756eb28b,181_7,0.5,,,,,,,,
8,23,4be43a08bcef2d7f9b3a02e5,181_7,0.5,,,,,,,,
9,24,4afd6dcef964a520c52722e3,181_8,0.5,,,,,,,,
10,25,4bd1b96a77b29c7439118d82,181_8,0.5,,,,,,,,
11,26,49e4ec34f964a5206e631fe3,181_8,0.5,,,,,,,,
12,27,4d3260b2511760fc57f4e2bd,181_9,0.5,,,,,,,,
13,28,4b5668d6f964a520370f28e3,181_9,0.5,,,,,,,,
14,29,4a513b17f964a520d2b01fe3,181_9,0.5,,,,,,,,
15,30,4fdb31fbe4b09756c153c42f,181_10,0.5,,,,,,,,
16,31,4abbfc4af964a520ce8520e3,181_10,0.5,,,,,,,,
17,32,4a52afccf964a520e9b11fe3,181_10,0.5,,,,,,,,
18,39,4e677ea014952e0a12e7db30,181_13,0.5,,,,,,,,
19,40,4bc0de0674a9a593e4d8d0f6,181_13,0.5,,,,,,,,
20,41,4b7831d2f964a5205ebb2ee3,181_13,0.5,,,,,,,,
21,48,4ab2cd94f964a520756c20e3,181_16,0.5,,,,,,,,
22,49,4c896e121dcd199c41a04c1b,181_16,0.5,,,,,,,,
23,50,4ad7a8d9f964a520640d21e3,181_16,0.5,,,,,,,,
24,57,4d44eb661b62b1f78069f8e2,181_19,0.5,,,,,,,,
25,58,4add0473f964a520836321e3,181_19,0.5,,,,,,,,
26,59,42911d00f964a520f5231fe3,181_19,0.5,,,,,,,,
27,63,44510be3f964a520a0321fe3,181_21,0.5,,,,,,,,
28,64,4ae49e4ff964a520639c21e3,181_21,0.5,,,,,,,,
29,65,4bc535885935c9b618baa5d2,181_21,0.5,,,,,,,,
30,72,412e7980f964a520f80c1fe3,181_24,0.5,,,,,,,,
31,73,4a70ef9cf964a520d0d81fe3,181_24,0.5,,,,,,,,
32,74,4ae8915df964a52079b021e3,181_24,0.5,,,,,,,,
33,81,4ae6f117f964a520a6a721e3,181_27,0.5,,,,,,,,
34,82,4eddb3bc30f83fb7a09041b2,181_27,0.5,,,,,,,,
35,83,4bb52e252ea19521bd20aa2f,181_27,0.5,,,,,,,,
36,84,4081c500f964a52081f21ee3,181_28,0.5,,,,,,,,
37,85,4bb7d95153649c74916146fb,181_28,0.5,,,,,,,,
38,86,4f2061d7e4b089ad65f8c158,181_28,0.5,,,,,,,,
39,87,4c40d709a48d9c74ab6c0c40,181_29,0.5,,,,,,,,
40,88,4b92dc22f964a520432234e3,181_29,0.5,,,,,,,,
41,89,4c0872116071a5936962dc32,181_29,0.5,,,,,,,,
42,96,4f17bde4e4b0cae4b44d2ce7,181_32,0.5,,,,,,,,
43,97,4ae4eb45f964a5206e9f21e3,181_32,0.5,,,,,,,,
44,98,4f9c3302e4b0f1efa7ea0e56,181_32,0.5,,,,,,,,
45,102,40bbc700f964a520a2001fe3,181_34,0.5,,,,,,,,
46,103,4b609138f964a5200cee29e3,181_34,0.5,,,,,,,,
47,104,49d3d4a7f964a5201a5c1fe3,181_34,0.5,,,,,,,,
48,108,3fd66200f964a520bbe91ee3,181_36,0.5,,,,,,,,
49,109,4b2ac07af964a520ecae24e3,181_36,0.5,,,,,,,,
50,110,4ba8b4fdf964a5209ee839e3,181_36,0.5,,,,,,,,
51,111,4f665eb1e4b0cded5e3e6e7d,181_37,0.5,,,,,,,,
52,112,4e838ce193ad6c49304782dc,181_37,0.5,,,,,,,,
53,113,4d9a8aa6422ea1cd98f6e84c,181_37,0.5,,,,,,,,
54,123,4c4f5881eaa1be9abdf1c345,181_41,0.5,,,,,,,,
55,124,4a663f7cf964a52046c81fe3,181_41,0.5,,,,,,,,
56,125,4e3156877d8b9b256bca1e42,181_41,0.5,,,,,,,,
57,126,4b85a31cf964a520296a31e3,181_42,0.5,,,,,,,,
58,127,3fd66200f964a520d8f11ee3,181_42,0.5,,,,,,,,
59,128,49d77d4df964a5202a5d1fe3,181_42,0.5,,,,,,,,
60,147,4b7e11c2f964a5209ce12fe3,181_49,0.5,,,,,,,,
61,148,4b8ca10bf964a520c5d832e3,181_49,0.5,,,,,,,,
62,149,40cf8d80f964a52033011fe3,181_49,0.5,,,,,,,,
63,150,4f13f57d6d863f284d122cae,181_50,0.5,,,,,,,,
64,151,49e4a769f964a52015631fe3,181_50,0.5,,,,,,,,
65,152,4cdd4782df986ea8d785d416,181_50,0.5,,,,,,,,
66,153,452d6886f964a5204a3b1fe3,181_51,0.5,,,,,,,,
67,154,4b0e1598f964a520c85423e3,181_51,0.5,,,,,,,,
68,155,43e46531f964a520e82e1fe3,181_51,0.5,,,,,,,,
69,171,4a58d0acf964a520f6b71fe3,181_57,0.5,,,,,,,,
70,172,4a9bc45ef964a5202f3520e3,181_57,0.5,,,,,,,,
71,173,4aaf803ef964a520376420e3,181_57,0.5,,,,,,,,
72,174,49d675c5f964a520d15c1fe3,181_58,0.5,,,,,,,,
73,175,42f00900f964a520b9261fe3,181_58,0.5,,,,,,,,
74,176,4c726993ad69b60cdc5183b9,181_58,0.5,,,,,,,,
75,180,4c042894f423a593373ed116,181_60,0.5,,,,,,,,
76,181,4c0988846071a593f91cde32,181_60,0.5,,,,,,,,
77,182,4bafaa5df964a52066153ce3,181_60,0.5,,,,,,,,
78,189,4b5923ecf964a5209e7e28e3,181_63,0.5,,,,,,,,
79,190,4bba7c08cf2fc9b6cba3a102,181_63,0.5,,,,,,,,
80,191,4d960605daec224beab30c3e,181_63,0.5,,,,,,,,
81,192,4e34cda5c65b2313e2877d7d,181_64,0.5,,,,,,,,
82,193,4b7f1473f964a520fb1430e3,181_64,0.5,,,,,,,,
83,194,4b4259d1f964a5201fd225e3,181_64,0.5,,,,,,,,
84,210,4fa86af4e4b04e4b0676ad8c,1039_70,0.5,,,,,,,,
85,211,4ee6e1970e61681b98844283,1039_70,0.5,,,,,,,,
86,212,4ac4efbff964a520a79f20e3,1039_70,0.5,,,,,,,,
87,219,4ba50a3ef964a5204cd438e3,1039_73,0.5,,,,,,,,
88,220,49de2becf964a5202b601fe3,1039_73,0.5,,,,,,,,
89,221,4a01f87bf964a5201a711fe3,1039_73,0.5,,,,,,,,
90,243,4f53b208e4b0b589396c1946,1057_81,0.5,,,,,,,,
91,244,4bbf3763006dc9b6252efc3f,1057_81,0.5,,,,,,,,
92,245,4b53b0fcf964a520ffa727e3,1057_81,0.5,,,,,,,,
93,246,4a728f52f964a52037db1fe3,1057_82,0.5,,,,,,,,
94,247,4de45c45ae60e7f3ac1d7925,1057_82,0.5,,,,,,,,
95,248,4e4c36afbd41b9fca4317c1c,1057_82,0.5,,,,,,,,
96,249,4e4955c0b61c6886484ccb2c,1057_83,0.5,,,,,,,,
97,250,4fcbb364e4b0871e0f1cc951,1057_83,0.5,,,,,,,,
98,251,4af23a4af964a520c2e621e3,1057_83,0.5,,,,,,,,
99,258,4b05f2bcf964a52063e622e3,982_86,0.5,,,,,,,,
100,259,4dfcf67a183853f2cb529325,982_86,0.5,,,,,,,,
101,260,41818800f964a520db1d1fe3,982_86,0.5,,,,,,,,
102,261,4c33bc7216adc9286421c49c,982_87,0.5,,,,,,,,
103,262,4876216df964a52011511fe3,982_87,0.5,,,,,,,,
104,263,42829c80f964a5206a221fe3,982_87,0.5,,,,,,,,
105,270,4a78c5fff964a52063e61fe3,982_90,0.5,,,,,,,,
106,271,44e39280f964a52045371fe3,982_90,0.5,,,,,,,,
107,272,4a3d29e6f964a520e6a11fe3,982_90,0.5,,,,,,,,
108,276,4b4756c3f964a520422f26e3,982_92,0.5,,,,,,,,
109,277,4c3f6b713735be9a795b15a4,982_92,0.5,,,,,,,,
110,278,4e760aa5b61c22c638709910,982_92,0.5,,,,,,,,
111,279,4d93828762ad5481a4cd834b,982_93,0.5,,,,,,,,
112,280,460ab8cdf964a520f1441fe3,982_93,0.5,,,,,,,,
113,281,4edd03c9722e1da3055ce6e7,982_93,0.5,,,,,,,,
114,282,4b14029ef964a520b39b23e3,982_94,0.5,,,,,,,,
115,283,3fd66200f964a520d7f11ee3,982_94,0.5,,,,,,,,
116,284,4a1afeb7f964a520b77a1fe3,982_94,0.5,,,,,,,,
117,285,4c879d1bb504a1435cd6b71c,995_95,0.5,,,,,,,,
118,286,4aca10d4f964a5205dc020e3,995_95,0.5,,,,,,,,
119,287,4e3ab921b3ade614e1275a0c,995_95,0.5,,,,,,,,
120,288,4eb811f629c212fb6d8158e5,995_96,0.5,,,,,,,,
121,289,4297b480f964a52062241fe3,995_96,0.5,,,,,,,,
122,290,46d43138f964a520634a1fe3,995_96,0.5,,,,,,,,
123,291,4b607313f964a5209be629e3,995_97,0.5,,,,,,,,
124,292,4b8023c7f964a520cd5530e3,995_97,0.5,,,,,,,,
125,293,4a68fff8f964a5206dcb1fe3,995_97,0.5,,,,,,,,
126,294,4cb9f7de0180721e426b9761,995_98,0.5,,,,,,,,
127,295,4a967ab2f964a520362620e3,995_98,0.5,,,,,,,,
128,296,4ec546395c5c09569ba970f6,995_98,0.5,,,,,,,,
129,297,3fd66200f964a52020e81ee3,995_99,0.5,,,,,,,,
130,298,4de087f5c65bcc724f42a314,995_99,0.5,,,,,,,,
131,299,4bae1d87f964a52011863be3,995_99,0.5,,,,,,,,
132,312,41b24f80f964a520661e1fe3,629_104,0.5,,,,,,,,
133,313,423e0e80f964a52047201fe3,629_104,0.5,,,,,,,,
134,314,4c1918c7fe5a76b07b0f0315,629_104,0.5,,,,,,,,
135,321,4ddd27fe22713339cd2601e9,528_107,0.5,,,,,,,,
136,322,4b64b313f964a52059c92ae3,528_107,0.5,,,,,,,,
137,323,4aeb54a8f964a52006c121e3,528_107,0.5,,,,,,,,
138,324,434da380f964a520a4281fe3,528_108,0.5,,,,,,,,
139,325,4f984ef3e4b0a6559c7cc3c4,528_108,0.5,,,,,,,,
140,326,4e78746fd4c084f1c75db357,528_108,0.5,,,,,,,,
