,Unnamed: 0,POI_id,trajectory_id,norm_in_day_time,user_id,latitude,longitude,UTC_time,localtime,POI_catid,POI_catid_code,POI_catname
0,0,4bbb88fee4529521d6d054a4,181_0,0.5,,,,,,,,
1,1,4c65c855e2ee9c746794312f,181_0,0.5,,,,,,,,
2,2,4cc5fbdd306e224bd829a66c,181_0,0.5,,,,,,,,
3,3,4b08c6faf964a5201f1223e3,181_1,0.5,,,,,,,,
4,4,4ad68321f964a5208e0721e3,181_1,0.5,,,,,,,,
5,5,49c9439bf964a5204e581fe3,181_1,0.5,,,,,,,,
6,6,5088ad7fe4b00b147d1d09b2,181_2,0.5,,,,,,,,
7,7,4ffa02b2e4b01d08218d7c6d,181_2,0.5,,,,,,,,
8,8,4a60baf0f964a52018c11fe3,181_2,0.5,,,,,,,,
9,9,4c44d61e429a0f478050491e,181_3,0.5,,,,,,,,
10,10,4aa68df2f964a5202a4a20e3,181_3,0.5,,,,,,,,
11,11,4aff3636f964a520ed3522e3,181_3,0.5,,,,,,,,
12,15,4b24227df964a520ea6124e3,181_5,0.5,,,,,,,,
13,16,4bcb54a23740b7132e426265,181_5,0.5,,,,,,,,
14,17,4a65a823f964a5208cc71fe3,181_5,0.5,,,,,,,,
15,21,4a83080ff964a520e1f91fe3,181_7,0.5,,,,,,,,
16,22,4c9285e26cfea093756eb28b,181_7,0.5,,,,,,,,
17,23,4be43a08bcef2d7f9b3a02e5,181_7,0.5,,,,,,,,
18,27,4d3260b2511760fc57f4e2bd,181_9,0.5,,,,,,,,
19,28,4b5668d6f964a520370f28e3,181_9,0.5,,,,,,,,
20,29,4a513b17f964a520d2b01fe3,181_9,0.5,,,,,,,,
21,45,4cbca639adcd5481da8e2fa2,181_15,0.5,,,,,,,,
22,46,4be07f2798f2a5934c72c25a,181_15,0.5,,,,,,,,
23,47,4bea0d9f6295c9b6f70f8608,181_15,0.5,,,,,,,,
24,48,4ab2cd94f964a520756c20e3,181_16,0.5,,,,,,,,
25,49,4c896e121dcd199c41a04c1b,181_16,0.5,,,,,,,,
26,50,4ad7a8d9f964a520640d21e3,181_16,0.5,,,,,,,,
27,54,4c08065b7c9ad13ab19e2c1e,181_18,0.5,,,,,,,,
28,55,4ed712f3b8f7e740d0bae0e0,181_18,0.5,,,,,,,,
29,56,4abd20f1f964a5209c8820e3,181_18,0.5,,,,,,,,
30,57,4d44eb661b62b1f78069f8e2,181_19,0.5,,,,,,,,
31,58,4add0473f964a520836321e3,181_19,0.5,,,,,,,,
32,59,42911d00f964a520f5231fe3,181_19,0.5,,,,,,,,
33,66,4a452221f964a520d8a71fe3,181_22,0.5,,,,,,,,
34,67,4c2603d9905a0f47456c6260,181_22,0.5,,,,,,,,
35,68,4cf15597899c6ea8f1f1efc1,181_22,0.5,,,,,,,,
36,69,4eeb57b62c5beea6205603d8,181_23,0.5,,,,,,,,
37,70,49e79ffdf964a520e3641fe3,181_23,0.5,,,,,,,,
38,71,4c7d8ca0b53db1f757829d11,181_23,0.5,,,,,,,,
39,75,4a3ea31ef964a52030a31fe3,181_25,0.5,,,,,,,,
40,76,4bf804ee8d30d13a1feaff17,181_25,0.5,,,,,,,,
41,77,5085ab3fe4b0fa60ac580600,181_25,0.5,,,,,,,,
42,81,4ae6f117f964a520a6a721e3,181_27,0.5,,,,,,,,
43,82,4eddb3bc30f83fb7a09041b2,181_27,0.5,,,,,,,,
44,83,4bb52e252ea19521bd20aa2f,181_27,0.5,,,,,,,,
45,87,4c40d709a48d9c74ab6c0c40,181_29,0.5,,,,,,,,
46,88,4b92dc22f964a520432234e3,181_29,0.5,,,,,,,,
47,89,4c0872116071a5936962dc32,181_29,0.5,,,,,,,,
48,90,4c7c071181bca09382ee0415,181_30,0.5,,,,,,,,
49,91,4df1b62c52b100c2d7f339d5,181_30,0.5,,,,,,,,
50,92,4c4dcfb2fb742d7f792a592d,181_30,0.5,,,,,,,,
51,93,4f61aa6310812ca122be0fc1,181_31,0.5,,,,,,,,
52,94,4b92e9f1f964a5208a2634e3,181_31,0.5,,,,,,,,
53,95,3fd66200f964a52028e41ee3,181_31,0.5,,,,,,,,
54,96,4f17bde4e4b0cae4b44d2ce7,181_32,0.5,,,,,,,,
55,97,4ae4eb45f964a5206e9f21e3,181_32,0.5,,,,,,,,
56,98,4f9c3302e4b0f1efa7ea0e56,181_32,0.5,,,,,,,,
57,99,4a9c60eef964a520ff3620e3,181_33,0.5,,,,,,,,
58,100,50324929e4b0fdd33b1112a9,181_33,0.5,,,,,,,,
59,101,4b283971f964a520289124e3,181_33,0.5,,,,,,,,
60,105,4edd2f0102d5244e33c13b05,181_35,0.5,,,,,,,,
61,106,4be37fa5b02ec9b6b6d64fc0,181_35,0.5,,,,,,,,
62,107,4e275a6d1f6e88a154577bf0,181_35,0.5,,,,,,,,
63,108,3fd66200f964a520bbe91ee3,181_36,0.5,,,,,,,,
64,109,4b2ac07af964a520ecae24e3,181_36,0.5,,,,,,,,
65,110,4ba8b4fdf964a5209ee839e3,181_36,0.5,,,,,,,,
66,111,4f665eb1e4b0cded5e3e6e7d,181_37,0.5,,,,,,,,
67,112,4e838ce193ad6c49304782dc,181_37,0.5,,,,,,,,
68,113,4d9a8aa6422ea1cd98f6e84c,181_37,0.5,,,,,,,,
69,123,4c4f5881eaa1be9abdf1c345,181_41,0.5,,,,,,,,
70,124,4a663f7cf964a52046c81fe3,181_41,0.5,,,,,,,,
71,125,4e3156877d8b9b256bca1e42,181_41,0.5,,,,,,,,
72,126,4b85a31cf964a520296a31e3,181_42,0.5,,,,,,,,
73,127,3fd66200f964a520d8f11ee3,181_42,0.5,,,,,,,,
74,128,49d77d4df964a5202a5d1fe3,181_42,0.5,,,,,,,,
75,132,4a9fc4fbf964a520493d20e3,181_44,0.5,,,,,,,,
76,133,4cb1fa623f0676b0a417fd0c,181_44,0.5,,,,,,,,
77,134,4f070dd8e4b0ad9c23b7ea01,181_44,0.5,,,,,,,,
78,135,4e666a5f227168062a3b81bc,181_45,0.5,,,,,,,,
79,136,4fbfe16ae4b05190680fe0b1,181_45,0.5,,,,,,,,
80,137,4a3304bcf964a520f29a1fe3,181_45,0.5,,,,,,,,
81,138,4b14699bf964a520c7a223e3,181_46,0.5,,,,,,,,
82,139,4cbc63b976ad9c7435e5e7cb,181_46,0.5,,,,,,,,
83,140,4fc6d424e4b08f659ecd5278,181_46,0.5,,,,,,,,
84,162,4f67c6d5e4b0e34eb630101a,181_54,0.5,,,,,,,,
85,163,4c1290c98aedd13a88515137,181_54,0.5,,,,,,,,
86,164,4ee2b3caf9ab478e59c076b0,181_54,0.5,,,,,,,,
87,165,4edca47446907c1b45463ea5,181_55,0.5,,,,,,,,
88,166,4aa5c657f964a5206d4920e3,181_55,0.5,,,,,,,,
89,167,5046a0bee4b0eecee32ad142,181_55,0.5,,,,,,,,
90,177,4a652404f964a5205ec71fe3,181_59,0.5,,,,,,,,
91,178,4c5049b8f080a5932e9143e2,181_59,0.5,,,,,,,,
92,179,4b2d93a9f964a5201fd924e3,181_59,0.5,,,,,,,,
93,192,4e34cda5c65b2313e2877d7d,181_64,0.5,,,,,,,,
94,193,4b7f1473f964a520fb1430e3,181_64,0.5,,,,,,,,
95,194,4b4259d1f964a5201fd225e3,181_64,0.5,,,,,,,,
96,201,502e6bb9e4b00d67ee187a29,964_67,0.5,,,,,,,,
97,202,4b5c8c80f964a520ea3529e3,964_67,0.5,,,,,,,,
98,203,48c91543f964a520e4511fe3,964_67,0.5,,,,,,,,
99,207,4e899a7ff5b95970d4a7e27f,1039_69,0.5,,,,,,,,
100,208,4d9e7b18640b54812969cc2d,1039_69,0.5,,,,,,,,
101,209,4b5f0221f964a520fea129e3,1039_69,0.5,,,,,,,,
102,216,4c0a9f936071a593f3e4df32,1039_72,0.5,,,,,,,,
103,217,4a02d6f9f964a5206e711fe3,1039_72,0.5,,,,,,,,
104,218,4c65885618b676b006b0ab0e,1039_72,0.5,,,,,,,,
105,222,4a624a38f964a520aac31fe3,339_74,0.5,,,,,,,,
106,223,4a523c9df964a5206cb11fe3,339_74,0.5,,,,,,,,
107,224,3fd66200f964a5209beb1ee3,339_74,0.5,,,,,,,,
108,228,3fd66200f964a5200ce91ee3,339_76,0.5,,,,,,,,
109,229,4bdad87c3904a593608d479e,339_76,0.5,,,,,,,,
110,230,4a72e5fef964a52050db1fe3,339_76,0.5,,,,,,,,
111,231,4d7fb76bdd4a6ea800ff7f25,1057_77,0.5,,,,,,,,
112,232,4a676435f964a52054c91fe3,1057_77,0.5,,,,,,,,
