,Unnamed: 0,POI_id,trajectory_id,norm_in_day_time,user_id,latitude,longitude,UTC_time,localtime,POI_catid,POI_catid_code,POI_catname
0,3,4b08c6faf964a5201f1223e3,181_1,0.5,,,,,,,,
1,4,4ad68321f964a5208e0721e3,181_1,0.5,,,,,,,,
2,5,49c9439bf964a5204e581fe3,181_1,0.5,,,,,,,,
3,6,5088ad7fe4b00b147d1d09b2,181_2,0.5,,,,,,,,
4,7,4ffa02b2e4b01d08218d7c6d,181_2,0.5,,,,,,,,
5,8,4a60baf0f964a52018c11fe3,181_2,0.5,,,,,,,,
6,18,4c8ac04852a98cfa84992fe9,181_6,0.5,,,,,,,,
7,19,4ad8fa6ef964a520ac1621e3,181_6,0.5,,,,,,,,
8,20,4e6e3d8f18380b4aac553e9f,181_6,0.5,,,,,,,,
9,21,4a83080ff964a520e1f91fe3,181_7,0.5,,,,,,,,
10,22,4c9285e26cfea093756eb28b,181_7,0.5,,,,,,,,
11,23,4be43a08bcef2d7f9b3a02e5,181_7,0.5,,,,,,,,
12,24,4afd6dcef964a520c52722e3,181_8,0.5,,,,,,,,
13,25,4bd1b96a77b29c7439118d82,181_8,0.5,,,,,,,,
14,26,49e4ec34f964a5206e631fe3,181_8,0.5,,,,,,,,
15,27,4d3260b2511760fc57f4e2bd,181_9,0.5,,,,,,,,
16,28,4b5668d6f964a520370f28e3,181_9,0.5,,,,,,,,
17,29,4a513b17f964a520d2b01fe3,181_9,0.5,,,,,,,,
18,30,4fdb31fbe4b09756c153c42f,181_10,0.5,,,,,,,,
19,31,4abbfc4af964a520ce8520e3,181_10,0.5,,,,,,,,
20,32,4a52afccf964a520e9b11fe3,181_10,0.5,,,,,,,,
21,36,4e4942d07d8b91a065b2d1d1,181_12,0.5,,,,,,,,
22,37,4b89ce3cf964a520e74d32e3,181_12,0.5,,,,,,,,
23,38,4e306fbe88778782372017c1,181_12,0.5,,,,,,,,
24,39,4e677ea014952e0a12e7db30,181_13,0.5,,,,,,,,
25,40,4bc0de0674a9a593e4d8d0f6,181_13,0.5,,,,,,,,
26,41,4b7831d2f964a5205ebb2ee3,181_13,0.5,,,,,,,,
27,45,4cbca639adcd5481da8e2fa2,181_15,0.5,,,,,,,,
28,46,4be07f2798f2a5934c72c25a,181_15,0.5,,,,,,,,
29,47,4bea0d9f6295c9b6f70f8608,181_15,0.5,,,,,,,,
30,48,4ab2cd94f964a520756c20e3,181_16,0.5,,,,,,,,
31,49,4c896e121dcd199c41a04c1b,181_16,0.5,,,,,,,,
32,50,4ad7a8d9f964a520640d21e3,181_16,0.5,,,,,,,,
33,51,4dd27f5c1f6ef5f6ccd5df9c,181_17,0.5,,,,,,,,
34,52,4a7717adf964a5208ee31fe3,181_17,0.5,,,,,,,,
35,53,4e2de053a8092ca5c37048b0,181_17,0.5,,,,,,,,
36,57,4d44eb661b62b1f78069f8e2,181_19,0.5,,,,,,,,
37,58,4add0473f964a520836321e3,181_19,0.5,,,,,,,,
38,59,42911d00f964a520f5231fe3,181_19,0.5,,,,,,,,
39,63,44510be3f964a520a0321fe3,181_21,0.5,,,,,,,,
40,64,4ae49e4ff964a520639c21e3,181_21,0.5,,,,,,,,
41,65,4bc535885935c9b618baa5d2,181_21,0.5,,,,,,,,
42,66,4a452221f964a520d8a71fe3,181_22,0.5,,,,,,,,
43,67,4c2603d9905a0f47456c6260,181_22,0.5,,,,,,,,
44,68,4cf15597899c6ea8f1f1efc1,181_22,0.5,,,,,,,,
45,72,412e7980f964a520f80c1fe3,181_24,0.5,,,,,,,,
46,73,4a70ef9cf964a520d0d81fe3,181_24,0.5,,,,,,,,
47,74,4ae8915df964a52079b021e3,181_24,0.5,,,,,,,,
48,75,4a3ea31ef964a52030a31fe3,181_25,0.5,,,,,,,,
49,76,4bf804ee8d30d13a1feaff17,181_25,0.5,,,,,,,,
50,77,5085ab3fe4b0fa60ac580600,181_25,0.5,,,,,,,,
51,78,4f8cacdbe4b0af04c3918a11,181_26,0.5,,,,,,,,
52,79,4b97bb2cf964a520541235e3,181_26,0.5,,,,,,,,
53,80,4de23e57e4cd056f743ea6f3,181_26,0.5,,,,,,,,
54,81,4ae6f117f964a520a6a721e3,181_27,0.5,,,,,,,,
55,82,4eddb3bc30f83fb7a09041b2,181_27,0.5,,,,,,,,
56,83,4bb52e252ea19521bd20aa2f,181_27,0.5,,,,,,,,
57,87,4c40d709a48d9c74ab6c0c40,181_29,0.5,,,,,,,,
58,88,4b92dc22f964a520432234e3,181_29,0.5,,,,,,,,
59,89,4c0872116071a5936962dc32,181_29,0.5,,,,,,,,
60,90,4c7c071181bca09382ee0415,181_30,0.5,,,,,,,,
61,91,4df1b62c52b100c2d7f339d5,181_30,0.5,,,,,,,,
62,92,4c4dcfb2fb742d7f792a592d,181_30,0.5,,,,,,,,
63,93,4f61aa6310812ca122be0fc1,181_31,0.5,,,,,,,,
64,94,4b92e9f1f964a5208a2634e3,181_31,0.5,,,,,,,,
65,95,3fd66200f964a52028e41ee3,181_31,0.5,,,,,,,,
66,96,4f17bde4e4b0cae4b44d2ce7,181_32,0.5,,,,,,,,
67,97,4ae4eb45f964a5206e9f21e3,181_32,0.5,,,,,,,,
68,98,4f9c3302e4b0f1efa7ea0e56,181_32,0.5,,,,,,,,
69,99,4a9c60eef964a520ff3620e3,181_33,0.5,,,,,,,,
70,100,50324929e4b0fdd33b1112a9,181_33,0.5,,,,,,,,
71,101,4b283971f964a520289124e3,181_33,0.5,,,,,,,,
72,102,40bbc700f964a520a2001fe3,181_34,0.5,,,,,,,,
73,103,4b609138f964a5200cee29e3,181_34,0.5,,,,,,,,
74,104,49d3d4a7f964a5201a5c1fe3,181_34,0.5,,,,,,,,
75,120,4af1ae9cf964a52026e221e3,181_40,0.5,,,,,,,,
76,121,4544401ff964a520623c1fe3,181_40,0.5,,,,,,,,
77,122,4ad78220f964a520960b21e3,181_40,0.5,,,,,,,,
78,129,4b300112f964a52040f424e3,181_43,0.5,,,,,,,,
79,130,4adcf849f964a5200c6321e3,181_43,0.5,,,,,,,,
80,131,4c81086adc018cfaa883c16c,181_43,0.5,,,,,,,,
81,138,4b14699bf964a520c7a223e3,181_46,0.5,,,,,,,,
82,139,4cbc63b976ad9c7435e5e7cb,181_46,0.5,,,,,,,,
83,140,4fc6d424e4b08f659ecd5278,181_46,0.5,,,,,,,,
84,147,4b7e11c2f964a5209ce12fe3,181_49,0.5,,,,,,,,
85,148,4b8ca10bf964a520c5d832e3,181_49,0.5,,,,,,,,
86,149,40cf8d80f964a52033011fe3,181_49,0.5,,,,,,,,
87,153,452d6886f964a5204a3b1fe3,181_51,0.5,,,,,,,,
88,154,4b0e1598f964a520c85423e3,181_51,0.5,,,,,,,,
89,155,43e46531f964a520e82e1fe3,181_51,0.5,,,,,,,,
90,156,3fd66200f964a52042e81ee3,181_52,0.5,,,,,,,,
91,157,4cd584ca94848cfaa8dde6b1,181_52,0.5,,,,,,,,
92,158,4acfc371f964a520d2d520e3,181_52,0.5,,,,,,,,
93,162,4f67c6d5e4b0e34eb630101a,181_54,0.5,,,,,,,,
94,163,4c1290c98aedd13a88515137,181_54,0.5,,,,,,,,
95,164,4ee2b3caf9ab478e59c076b0,181_54,0.5,,,,,,,,
96,165,4edca47446907c1b45463ea5,181_55,0.5,,,,,,,,
97,166,4aa5c657f964a5206d4920e3,181_55,0.5,,,,,,,,
98,167,5046a0bee4b0eecee32ad142,181_55,0.5,,,,,,,,
99,168,4f5907cce4b08e27a131e60f,181_56,0.5,,,,,,,,
100,169,4af390e7f964a520a5ee21e3,181_56,0.5,,,,,,,,
101,170,4aee3aa5f964a5201bd321e3,181_56,0.5,,,,,,,,
102,174,49d675c5f964a520d15c1fe3,181_58,0.5,,,,,,,,
103,175,42f00900f964a520b9261fe3,181_58,0.5,,,,,,,,
104,176,4c726993ad69b60cdc5183b9,181_58,0.5,,,,,,,,
105,177,4a652404f964a5205ec71fe3,181_59,0.5,,,,,,,,
106,178,4c5049b8f080a5932e9143e2,181_59,0.5,,,,,,,,
107,179,4b2d93a9f964a5201fd924e3,181_59,0.5,,,,,,,,
108,180,4c042894f423a593373ed116,181_60,0.5,,,,,,,,
109,181,4c0988846071a593f91cde32,181_60,0.5,,,,,,,,
110,182,4bafaa5df964a52066153ce3,181_60,0.5,,,,,,,,
111,183,4e54305d22710ebb5a878664,181_61,0.5,,,,,,,,
112,184,4f05d6a1e3002adb76a57deb,181_61,0.5,,,,,,,,
113,185,4b992b04f964a520726635e3,181_61,0.5,,,,,,,,
114,186,4bcc4cee3740b7132dba6365,181_62,0.5,,,,,,,,
115,187,4a3c2132f964a52022a11fe3,181_62,0.5,,,,,,,,
116,188,4acec156f964a520d3d120e3,181_62,0.5,,,,,,,,
117,189,4b5923ecf964a5209e7e28e3,181_63,0.5,,,,,,,,
118,190,4bba7c08cf2fc9b6cba3a102,181_63,0.5,,,,,,,,
119,191,4d960605daec224beab30c3e,181_63,0.5,,,,,,,,
120,198,4b71f6d2f964a52012672de3,964_66,0.5,,,,,,,,
121,199,4c178be559cc2d7f1fc75287,964_66,0.5,,,,,,,,
122,200,4d5895ca16146a3169b15dc1,964_66,0.5,,,,,,,,
123,201,502e6bb9e4b00d67ee187a29,964_67,0.5,,,,,,,,
124,202,4b5c8c80f964a520ea3529e3,964_67,0.5,,,,,,,,
125,203,48c91543f964a520e4511fe3,964_67,0.5,,,,,,,,
126,210,4fa86af4e4b04e4b0676ad8c,1039_70,0.5,,,,,,,,
127,211,4ee6e1970e61681b98844283,1039_70,0.5,,,,,,,,
128,212,4ac4efbff964a520a79f20e3,1039_70,0.5,,,,,,,,
129,225,49f3a34cf964a520cd6a1fe3,339_75,0.5,,,,,,,,
130,226,4cced0adaa25a35dcbbf220f,339_75,0.5,,,,,,,,
131,227,4d1266ff12916dcb8daad58a,339_75,0.5,,,,,,,,
132,228,3fd66200f964a5200ce91ee3,339_76,0.5,,,,,,,,
133,229,4bdad87c3904a593608d479e,339_76,0.5,,,,,,,,
134,230,4a72e5fef964a52050db1fe3,339_76,0.5,,,,,,,,
135,240,4cb943d823a4199c0e49ed89,1057_80,0.5,,,,,,,,
136,241,4f3d9498e4b0fbbbd6b25528,1057_80,0.5,,,,,,,,
137,242,4fc26f8fe4b01d45bf074757,1057_80,0.5,,,,,,,,
138,246,4a728f52f964a52037db1fe3,1057_82,0.5,,,,,,,,
139,247,4de45c45ae60e7f3ac1d7925,1057_82,0.5,,,,,,,,
