,Unnamed: 0,POI_id,trajectory_id,norm_in_day_time,user_id,latitude,longitude,UTC_time,localtime,POI_catid,POI_catid_code,POI_catname
0,6,5088ad7fe4b00b147d1d09b2,181_2,0.5,,,,,,,,
1,7,4ffa02b2e4b01d08218d7c6d,181_2,0.5,,,,,,,,
2,8,4a60baf0f964a52018c11fe3,181_2,0.5,,,,,,,,
3,12,4b33d4c5f964a5201a2025e3,181_4,0.5,,,,,,,,
4,13,449955b7f964a52093341fe3,181_4,0.5,,,,,,,,
5,14,4bcb05dc0687ef3bcde2dccc,181_4,0.5,,,,,,,,
6,24,4afd6dcef964a520c52722e3,181_8,0.5,,,,,,,,
7,25,4bd1b96a77b29c7439118d82,181_8,0.5,,,,,,,,
8,26,49e4ec34f964a5206e631fe3,181_8,0.5,,,,,,,,
9,33,4de42417fa7651589f27bc0b,181_11,0.5,,,,,,,,
10,34,49ccb947f964a5208c591fe3,181_11,0.5,,,,,,,,
11,35,4a32c3f9f964a5208c9a1fe3,181_11,0.5,,,,,,,,
12,36,4e4942d07d8b91a065b2d1d1,181_12,0.5,,,,,,,,
13,37,4b89ce3cf964a520e74d32e3,181_12,0.5,,,,,,,,
14,38,4e306fbe88778782372017c1,181_12,0.5,,,,,,,,
15,39,4e677ea014952e0a12e7db30,181_13,0.5,,,,,,,,
16,40,4bc0de0674a9a593e4d8d0f6,181_13,0.5,,,,,,,,
17,41,4b7831d2f964a5205ebb2ee3,181_13,0.5,,,,,,,,
18,42,3fd66200f964a52000e71ee3,181_14,0.5,,,,,,,,
19,43,4af8b51bf964a5204c0f22e3,181_14,0.5,,,,,,,,
20,44,4aedc59af964a520c3ce21e3,181_14,0.5,,,,,,,,
21,45,4cbca639adcd5481da8e2fa2,181_15,0.5,,,,,,,,
22,46,4be07f2798f2a5934c72c25a,181_15,0.5,,,,,,,,
23,47,4bea0d9f6295c9b6f70f8608,181_15,0.5,,,,,,,,
24,51,4dd27f5c1f6ef5f6ccd5df9c,181_17,0.5,,,,,,,,
25,52,4a7717adf964a5208ee31fe3,181_17,0.5,,,,,,,,
26,53,4e2de053a8092ca5c37048b0,181_17,0.5,,,,,,,,
27,54,4c08065b7c9ad13ab19e2c1e,181_18,0.5,,,,,,,,
28,55,4ed712f3b8f7e740d0bae0e0,181_18,0.5,,,,,,,,
29,56,4abd20f1f964a5209c8820e3,181_18,0.5,,,,,,,,
30,57,4d44eb661b62b1f78069f8e2,181_19,0.5,,,,,,,,
31,58,4add0473f964a520836321e3,181_19,0.5,,,,,,,,
32,59,42911d00f964a520f5231fe3,181_19,0.5,,,,,,,,
33,60,4bddb1eee75c0f471e39c503,181_20,0.5,,,,,,,,
34,61,4ab912baf964a520e77d20e3,181_20,0.5,,,,,,,,
35,62,4b72b08df964a520e3832de3,181_20,0.5,,,,,,,,
36,63,44510be3f964a520a0321fe3,181_21,0.5,,,,,,,,
37,64,4ae49e4ff964a520639c21e3,181_21,0.5,,,,,,,,
38,65,4bc535885935c9b618baa5d2,181_21,0.5,,,,,,,,
39,66,4a452221f964a520d8a71fe3,181_22,0.5,,,,,,,,
40,67,4c2603d9905a0f47456c6260,181_22,0.5,,,,,,,,
41,68,4cf15597899c6ea8f1f1efc1,181_22,0.5,,,,,,,,
42,69,4eeb57b62c5beea6205603d8,181_23,0.5,,,,,,,,
43,70,49e79ffdf964a520e3641fe3,181_23,0.5,,,,,,,,
44,71,4c7d8ca0b53db1f757829d11,181_23,0.5,,,,,,,,
45,78,4f8cacdbe4b0af04c3918a11,181_26,0.5,,,,,,,,
46,79,4b97bb2cf964a520541235e3,181_26,0.5,,,,,,,,
47,80,4de23e57e4cd056f743ea6f3,181_26,0.5,,,,,,,,
48,84,4081c500f964a52081f21ee3,181_28,0.5,,,,,,,,
49,85,4bb7d95153649c74916146fb,181_28,0.5,,,,,,,,
50,86,4f2061d7e4b089ad65f8c158,181_28,0.5,,,,,,,,
51,99,4a9c60eef964a520ff3620e3,181_33,0.5,,,,,,,,
52,100,50324929e4b0fdd33b1112a9,181_33,0.5,,,,,,,,
53,101,4b283971f964a520289124e3,181_33,0.5,,,,,,,,
54,111,4f665eb1e4b0cded5e3e6e7d,181_37,0.5,,,,,,,,
55,112,4e838ce193ad6c49304782dc,181_37,0.5,,,,,,,,
56,113,4d9a8aa6422ea1cd98f6e84c,181_37,0.5,,,,,,,,
57,117,4b2c7911f964a52044c724e3,181_39,0.5,,,,,,,,
58,118,4af1fd6ff964a520fbe421e3,181_39,0.5,,,,,,,,
59,119,4ad684abf964a520970721e3,181_39,0.5,,,,,,,,
60,123,4c4f5881eaa1be9abdf1c345,181_41,0.5,,,,,,,,
61,124,4a663f7cf964a52046c81fe3,181_41,0.5,,,,,,,,
62,125,4e3156877d8b9b256bca1e42,181_41,0.5,,,,,,,,
63,126,4b85a31cf964a520296a31e3,181_42,0.5,,,,,,,,
64,127,3fd66200f964a520d8f11ee3,181_42,0.5,,,,,,,,
65,128,49d77d4df964a5202a5d1fe3,181_42,0.5,,,,,,,,
66,135,4e666a5f227168062a3b81bc,181_45,0.5,,,,,,,,
67,136,4fbfe16ae4b05190680fe0b1,181_45,0.5,,,,,,,,
68,137,4a3304bcf964a520f29a1fe3,181_45,0.5,,,,,,,,
69,153,452d6886f964a5204a3b1fe3,181_51,0.5,,,,,,,,
70,154,4b0e1598f964a520c85423e3,181_51,0.5,,,,,,,,
