,Unnamed: 0,POI_id,trajectory_id,norm_in_day_time,user_id,latitude,longitude,UTC_time,localtime,POI_catid,POI_catid_code,POI_catname
0,0,4bbb88fee4529521d6d054a4,181_0,0.5,,,,,,,,
1,1,4c65c855e2ee9c746794312f,181_0,0.5,,,,,,,,
2,2,4cc5fbdd306e224bd829a66c,181_0,0.5,,,,,,,,
3,9,4c44d61e429a0f478050491e,181_3,0.5,,,,,,,,
4,10,4aa68df2f964a5202a4a20e3,181_3,0.5,,,,,,,,
5,11,4aff3636f964a520ed3522e3,181_3,0.5,,,,,,,,
6,18,4c8ac04852a98cfa84992fe9,181_6,0.5,,,,,,,,
7,19,4ad8fa6ef964a520ac1621e3,181_6,0.5,,,,,,,,
8,20,4e6e3d8f18380b4aac553e9f,181_6,0.5,,,,,,,,
9,21,4a83080ff964a520e1f91fe3,181_7,0.5,,,,,,,,
10,22,4c9285e26cfea093756eb28b,181_7,0.5,,,,,,,,
11,23,4be43a08bcef2d7f9b3a02e5,181_7,0.5,,,,,,,,
12,24,4afd6dcef964a520c52722e3,181_8,0.5,,,,,,,,
13,25,4bd1b96a77b29c7439118d82,181_8,0.5,,,,,,,,
14,26,49e4ec34f964a5206e631fe3,181_8,0.5,,,,,,,,
15,27,4d3260b2511760fc57f4e2bd,181_9,0.5,,,,,,,,
16,28,4b5668d6f964a520370f28e3,181_9,0.5,,,,,,,,
17,29,4a513b17f964a520d2b01fe3,181_9,0.5,,,,,,,,
18,36,4e4942d07d8b91a065b2d1d1,181_12,0.5,,,,,,,,
19,37,4b89ce3cf964a520e74d32e3,181_12,0.5,,,,,,,,
20,38,4e306fbe88778782372017c1,181_12,0.5,,,,,,,,
21,42,3fd66200f964a52000e71ee3,181_14,0.5,,,,,,,,
22,43,4af8b51bf964a5204c0f22e3,181_14,0.5,,,,,,,,
23,44,4aedc59af964a520c3ce21e3,181_14,0.5,,,,,,,,
24,45,4cbca639adcd5481da8e2fa2,181_15,0.5,,,,,,,,
25,46,4be07f2798f2a5934c72c25a,181_15,0.5,,,,,,,,
26,47,4bea0d9f6295c9b6f70f8608,181_15,0.5,,,,,,,,
27,51,4dd27f5c1f6ef5f6ccd5df9c,181_17,0.5,,,,,,,,
28,52,4a7717adf964a5208ee31fe3,181_17,0.5,,,,,,,,
29,53,4e2de053a8092ca5c37048b0,181_17,0.5,,,,,,,,
30,54,4c08065b7c9ad13ab19e2c1e,181_18,0.5,,,,,,,,
31,55,4ed712f3b8f7e740d0bae0e0,181_18,0.5,,,,,,,,
32,56,4abd20f1f964a5209c8820e3,181_18,0.5,,,,,,,,
33,69,4eeb57b62c5beea6205603d8,181_23,0.5,,,,,,,,
34,70,49e79ffdf964a520e3641fe3,181_23,0.5,,,,,,,,
35,71,4c7d8ca0b53db1f757829d11,181_23,0.5,,,,,,,,
36,75,4a3ea31ef964a52030a31fe3,181_25,0.5,,,,,,,,
37,76,4bf804ee8d30d13a1feaff17,181_25,0.5,,,,,,,,
38,77,5085ab3fe4b0fa60ac580600,181_25,0.5,,,,,,,,
39,87,4c40d709a48d9c74ab6c0c40,181_29,0.5,,,,,,,,
40,88,4b92dc22f964a520432234e3,181_29,0.5,,,,,,,,
41,89,4c0872116071a5936962dc32,181_29,0.5,,,,,,,,
42,90,4c7c071181bca09382ee0415,181_30,0.5,,,,,,,,
43,91,4df1b62c52b100c2d7f339d5,181_30,0.5,,,,,,,,
44,92,4c4dcfb2fb742d7f792a592d,181_30,0.5,,,,,,,,
45,96,4f17bde4e4b0cae4b44d2ce7,181_32,0.5,,,,,,,,
46,97,4ae4eb45f964a5206e9f21e3,181_32,0.5,,,,,,,,
47,98,4f9c3302e4b0f1efa7ea0e56,181_32,0.5,,,,,,,,
48,102,40bbc700f964a520a2001fe3,181_34,0.5,,,,,,,,
49,103,4b609138f964a5200cee29e3,181_34,0.5,,,,,,,,
50,104,49d3d4a7f964a5201a5c1fe3,181_34,0.5,,,,,,,,
51,105,4edd2f0102d5244e33c13b05,181_35,0.5,,,,,,,,
52,106,4be37fa5b02ec9b6b6d64fc0,181_35,0.5,,,,,,,,
53,107,4e275a6d1f6e88a154577bf0,181_35,0.5,,,,,,,,
54,108,3fd66200f964a520bbe91ee3,181_36,0.5,,,,,,,,
55,109,4b2ac07af964a520ecae24e3,181_36,0.5,,,,,,,,
56,110,4ba8b4fdf964a5209ee839e3,181_36,0.5,,,,,,,,
57,111,4f665eb1e4b0cded5e3e6e7d,181_37,0.5,,,,,,,,
58,112,4e838ce193ad6c49304782dc,181_37,0.5,,,,,,,,
59,113,4d9a8aa6422ea1cd98f6e84c,181_37,0.5,,,,,,,,
60,117,4b2c7911f964a52044c724e3,181_39,0.5,,,,,,,,
61,118,4af1fd6ff964a520fbe421e3,181_39,0.5,,,,,,,,
62,119,4ad684abf964a520970721e3,181_39,0.5,,,,,,,,
63,120,4af1ae9cf964a52026e221e3,181_40,0.5,,,,,,,,
64,121,4544401ff964a520623c1fe3,181_40,0.5,,,,,,,,
65,122,4ad78220f964a520960b21e3,181_40,0.5,,,,,,,,
66,132,4a9fc4fbf964a520493d20e3,181_44,0.5,,,,,,,,
67,133,4cb1fa623f0676b0a417fd0c,181_44,0.5,,,,,,,,
68,134,4f070dd8e4b0ad9c23b7ea01,181_44,0.5,,,,,,,,
69,135,4e666a5f227168062a3b81bc,181_45,0.5,,,,,,,,
70,136,4fbfe16ae4b05190680fe0b1,181_45,0.5,,,,,,,,
71,137,4a3304bcf964a520f29a1fe3,181_45,0.5,,,,,,,,
72,138,4b14699bf964a520c7a223e3,181_46,0.5,,,,,,,,
73,139,4cbc63b976ad9c7435e5e7cb,181_46,0.5,,,,,,,,
74,140,4fc6d424e4b08f659ecd5278,181_46,0.5,,,,,,,,
75,147,4b7e11c2f964a5209ce12fe3,181_49,0.5,,,,,,,,
76,148,4b8ca10bf964a520c5d832e3,181_49,0.5,,,,,,,,
77,149,40cf8d80f964a52033011fe3,181_49,0.5,,,,,,,,
78,150,4f13f57d6d863f284d122cae,181_50,0.5,,,,,,,,
79,151,49e4a769f964a52015631fe3,181_50,0.5,,,,,,,,
80,152,4cdd4782df986ea8d785d416,181_50,0.5,,,,,,,,
81,168,4f5907cce4b08e27a131e60f,181_56,0.5,,,,,,,,
82,169,4af390e7f964a520a5ee21e3,181_56,0.5,,,,,,,,
83,170,4aee3aa5f964a5201bd321e3,181_56,0.5,,,,,,,,
84,174,49d675c5f964a520d15c1fe3,181_58,0.5,,,,,,,,
85,175,42f00900f964a520b9261fe3,181_58,0.5,,,,,,,,
86,176,4c726993ad69b60cdc5183b9,181_58,0.5,,,,,,,,
87,177,4a652404f964a5205ec71fe3,181_59,0.5,,,,,,,,
88,178,4c5049b8f080a5932e9143e2,181_59,0.5,,,,,,,,
89,179,4b2d93a9f964a5201fd924e3,181_59,0.5,,,,,,,,
90,183,4e54305d22710ebb5a878664,181_61,0.5,,,,,,,,
91,184,4f05d6a1e3002adb76a57deb,181_61,0.5,,,,,,,,
92,185,4b992b04f964a520726635e3,181_61,0.5,,,,,,,,
93,186,4bcc4cee3740b7132dba6365,181_62,0.5,,,,,,,,
94,187,4a3c2132f964a52022a11fe3,181_62,0.5,,,,,,,,
95,188,4acec156f964a520d3d120e3,181_62,0.5,,,,,,,,
96,189,4b5923ecf964a5209e7e28e3,181_63,0.5,,,,,,,,
97,190,4bba7c08cf2fc9b6cba3a102,181_63,0.5,,,,,,,,
98,191,4d960605daec224beab30c3e,181_63,0.5,,,,,,,,
99,201,502e6bb9e4b00d67ee187a29,964_67,0.5,,,,,,,,
100,202,4b5c8c80f964a520ea3529e3,964_67,0.5,,,,,,,,
101,203,48c91543f964a520e4511fe3,964_67,0.5,,,,,,,,
102,204,4c066dde1cead13a9bd4a1db,964_68,0.5,,,,,,,,
103,205,4a43bcb7f964a520bba61fe3,964_68,0.5,,,,,,,,
104,206,4f628d17e4b0ce431b69bafc,964_68,0.5,,,,,,,,
105,207,4e899a7ff5b95970d4a7e27f,1039_69,0.5,,,,,,,,
106,208,4d9e7b18640b54812969cc2d,1039_69,0.5,,,,,,,,
107,209,4b5f0221f964a520fea129e3,1039_69,0.5,,,,,,,,
108,210,4fa86af4e4b04e4b0676ad8c,1039_70,0.5,,,,,,,,
109,211,4ee6e1970e61681b98844283,1039_70,0.5,,,,,,,,
110,212,4ac4efbff964a520a79f20e3,1039_70,0.5,,,,,,,,
111,213,4176fc00f964a520b61d1fe3,1039_71,0.5,,,,,,,,
112,214,4aaa4e0ef964a520ad5520e3,1039_71,0.5,,,,,,,,
