,Unnamed: 0,POI_id,trajectory_id,norm_in_day_time,user_id,latitude,longitude,UTC_time,localtime,POI_catid,POI_catid_code,POI_catname
0,0,4bbb88fee4529521d6d054a4,181_0,0.5,,,,,,,,
1,1,4c65c855e2ee9c746794312f,181_0,0.5,,,,,,,,
2,2,4cc5fbdd306e224bd829a66c,181_0,0.5,,,,,,,,
3,3,4b08c6faf964a5201f1223e3,181_1,0.5,,,,,,,,
4,4,4ad68321f964a5208e0721e3,181_1,0.5,,,,,,,,
5,5,49c9439bf964a5204e581fe3,181_1,0.5,,,,,,,,
6,9,4c44d61e429a0f478050491e,181_3,0.5,,,,,,,,
7,10,4aa68df2f964a5202a4a20e3,181_3,0.5,,,,,,,,
8,11,4aff3636f964a520ed3522e3,181_3,0.5,,,,,,,,
9,12,4b33d4c5f964a5201a2025e3,181_4,0.5,,,,,,,,
10,13,449955b7f964a52093341fe3,181_4,0.5,,,,,,,,
11,14,4bcb05dc0687ef3bcde2dccc,181_4,0.5,,,,,,,,
12,18,4c8ac04852a98cfa84992fe9,181_6,0.5,,,,,,,,
13,19,4ad8fa6ef964a520ac1621e3,181_6,0.5,,,,,,,,
14,20,4e6e3d8f18380b4aac553e9f,181_6,0.5,,,,,,,,
15,21,4a83080ff964a520e1f91fe3,181_7,0.5,,,,,,,,
16,22,4c9285e26cfea093756eb28b,181_7,0.5,,,,,,,,
17,23,4be43a08bcef2d7f9b3a02e5,181_7,0.5,,,,,,,,
18,24,4afd6dcef964a520c52722e3,181_8,0.5,,,,,,,,
19,25,4bd1b96a77b29c7439118d82,181_8,0.5,,,,,,,,
20,26,49e4ec34f964a5206e631fe3,181_8,0.5,,,,,,,,
21,27,4d3260b2511760fc57f4e2bd,181_9,0.5,,,,,,,,
22,28,4b5668d6f964a520370f28e3,181_9,0.5,,,,,,,,
23,29,4a513b17f964a520d2b01fe3,181_9,0.5,,,,,,,,
24,30,4fdb31fbe4b09756c153c42f,181_10,0.5,,,,,,,,
25,31,4abbfc4af964a520ce8520e3,181_10,0.5,,,,,,,,
26,32,4a52afccf964a520e9b11fe3,181_10,0.5,,,,,,,,
27,45,4cbca639adcd5481da8e2fa2,181_15,0.5,,,,,,,,
28,46,4be07f2798f2a5934c72c25a,181_15,0.5,,,,,,,,
29,47,4bea0d9f6295c9b6f70f8608,181_15,0.5,,,,,,,,
30,51,4dd27f5c1f6ef5f6ccd5df9c,181_17,0.5,,,,,,,,
31,52,4a7717adf964a5208ee31fe3,181_17,0.5,,,,,,,,
32,53,4e2de053a8092ca5c37048b0,181_17,0.5,,,,,,,,
33,57,4d44eb661b62b1f78069f8e2,181_19,0.5,,,,,,,,
34,58,4add0473f964a520836321e3,181_19,0.5,,,,,,,,
35,59,42911d00f964a520f5231fe3,181_19,0.5,,,,,,,,
36,60,4bddb1eee75c0f471e39c503,181_20,0.5,,,,,,,,
37,61,4ab912baf964a520e77d20e3,181_20,0.5,,,,,,,,
38,62,4b72b08df964a520e3832de3,181_20,0.5,,,,,,,,
39,63,44510be3f964a520a0321fe3,181_21,0.5,,,,,,,,
40,64,4ae49e4ff964a520639c21e3,181_21,0.5,,,,,,,,
41,65,4bc535885935c9b618baa5d2,181_21,0.5,,,,,,,,
42,66,4a452221f964a520d8a71fe3,181_22,0.5,,,,,,,,
43,67,4c2603d9905a0f47456c6260,181_22,0.5,,,,,,,,
44,68,4cf15597899c6ea8f1f1efc1,181_22,0.5,,,,,,,,
45,69,4eeb57b62c5beea6205603d8,181_23,0.5,,,,,,,,
46,70,49e79ffdf964a520e3641fe3,181_23,0.5,,,,,,,,
47,71,4c7d8ca0b53db1f757829d11,181_23,0.5,,,,,,,,
48,72,412e7980f964a520f80c1fe3,181_24,0.5,,,,,,,,
49,73,4a70ef9cf964a520d0d81fe3,181_24,0.5,,,,,,,,
50,74,4ae8915df964a52079b021e3,181_24,0.5,,,,,,,,
51,78,4f8cacdbe4b0af04c3918a11,181_26,0.5,,,,,,,,
52,79,4b97bb2cf964a520541235e3,181_26,0.5,,,,,,,,
53,80,4de23e57e4cd056f743ea6f3,181_26,0.5,,,,,,,,
54,84,4081c500f964a52081f21ee3,181_28,0.5,,,,,,,,
55,85,4bb7d95153649c74916146fb,181_28,0.5,,,,,,,,
56,86,4f2061d7e4b089ad65f8c158,181_28,0.5,,,,,,,,
57,93,4f61aa6310812ca122be0fc1,181_31,0.5,,,,,,,,
58,94,4b92e9f1f964a5208a2634e3,181_31,0.5,,,,,,,,
59,95,3fd66200f964a52028e41ee3,181_31,0.5,,,,,,,,
60,96,4f17bde4e4b0cae4b44d2ce7,181_32,0.5,,,,,,,,
61,97,4ae4eb45f964a5206e9f21e3,181_32,0.5,,,,,,,,
62,98,4f9c3302e4b0f1efa7ea0e56,181_32,0.5,,,,,,,,
63,102,40bbc700f964a520a2001fe3,181_34,0.5,,,,,,,,
64,103,4b609138f964a5200cee29e3,181_34,0.5,,,,,,,,
65,104,49d3d4a7f964a5201a5c1fe3,181_34,0.5,,,,,,,,
66,123,4c4f5881eaa1be9abdf1c345,181_41,0.5,,,,,,,,
67,124,4a663f7cf964a52046c81fe3,181_41,0.5,,,,,,,,
68,125,4e3156877d8b9b256bca1e42,181_41,0.5,,,,,,,,
69,138,4b14699bf964a520c7a223e3,181_46,0.5,,,,,,,,
70,139,4cbc63b976ad9c7435e5e7cb,181_46,0.5,,,,,,,,
71,140,4fc6d424e4b08f659ecd5278,181_46,0.5,,,,,,,,
72,147,4b7e11c2f964a5209ce12fe3,181_49,0.5,,,,,,,,
73,148,4b8ca10bf964a520c5d832e3,181_49,0.5,,,,,,,,
74,149,40cf8d80f964a52033011fe3,181_49,0.5,,,,,,,,
75,156,3fd66200f964a52042e81ee3,181_52,0.5,,,,,,,,
76,157,4cd584ca94848cfaa8dde6b1,181_52,0.5,,,,,,,,
77,158,4acfc371f964a520d2d520e3,181_52,0.5,,,,,,,,
78,159,4f0ba727e4b0261c937b8781,181_53,0.5,,,,,,,,
79,160,4acfd8bef964a52069d620e3,181_53,0.5,,,,,,,,
80,161,4ad8add6f964a520a61321e3,181_53,0.5,,,,,,,,
81,162,4f67c6d5e4b0e34eb630101a,181_54,0.5,,,,,,,,
82,163,4c1290c98aedd13a88515137,181_54,0.5,,,,,,,,
83,164,4ee2b3caf9ab478e59c076b0,181_54,0.5,,,,,,,,
84,171,4a58d0acf964a520f6b71fe3,181_57,0.5,,,,,,,,
85,172,4a9bc45ef964a5202f3520e3,181_57,0.5,,,,,,,,
86,173,4aaf803ef964a520376420e3,181_57,0.5,,,,,,,,
87,177,4a652404f964a5205ec71fe3,181_59,0.5,,,,,,,,
88,178,4c5049b8f080a5932e9143e2,181_59,0.5,,,,,,,,
89,179,4b2d93a9f964a5201fd924e3,181_59,0.5,,,,,,,,
90,180,4c042894f423a593373ed116,181_60,0.5,,,,,,,,
91,181,4c0988846071a593f91cde32,181_60,0.5,,,,,,,,
92,182,4bafaa5df964a52066153ce3,181_60,0.5,,,,,,,,
93,186,4bcc4cee3740b7132dba6365,181_62,0.5,,,,,,,,
94,187,4a3c2132f964a52022a11fe3,181_62,0.5,,,,,,,,
95,188,4acec156f964a520d3d120e3,181_62,0.5,,,,,,,,
96,189,4b5923ecf964a5209e7e28e3,181_63,0.5,,,,,,,,
97,190,4bba7c08cf2fc9b6cba3a102,181_63,0.5,,,,,,,,
98,191,4d960605daec224beab30c3e,181_63,0.5,,,,,,,,
99,192,4e34cda5c65b2313e2877d7d,181_64,0.5,,,,,,,,
100,193,4b7f1473f964a520fb1430e3,181_64,0.5,,,,,,,,
101,194,4b4259d1f964a5201fd225e3,181_64,0.5,,,,,,,,
102,195,4b4f3d64f964a5206cfe26e3,964_65,0.5,,,,,,,,
103,196,49bed279f964a520e4541fe3,964_65,0.5,,,,,,,,
104,197,4d5f4ab6865a224b7c369d85,964_65,0.5,,,,,,,,
105,201,502e6bb9e4b00d67ee187a29,964_67,0.5,,,,,,,,
106,202,4b5c8c80f964a520ea3529e3,964_67,0.5,,,,,,,,
107,203,48c91543f964a520e4511fe3,964_67,0.5,,,,,,,,
108,210,4fa86af4e4b04e4b0676ad8c,1039_70,0.5,,,,,,,,
109,211,4ee6e1970e61681b98844283,1039_70,0.5,,,,,,,,
110,212,4ac4efbff964a520a79f20e3,1039_70,0.5,,,,,,,,
111,216,4c0a9f936071a593f3e4df32,1039_72,0.5,,,,,,,,
112,217,4a02d6f9f964a5206e711fe3,1039_72,0.5,,,,,,,,
113,218,4c65885618b676b006b0ab0e,1039_72,0.5,,,,,,,,
