,Unnamed: 0,POI_id,trajectory_id,norm_in_day_time,user_id,latitude,longitude,UTC_time,localtime,POI_catid,POI_catid_code,POI_catname
0,0,4bbb88fee4529521d6d054a4,181_0,0.5,,,,,,,,
1,1,4c65c855e2ee9c746794312f,181_0,0.5,,,,,,,,
2,2,4cc5fbdd306e224bd829a66c,181_0,0.5,,,,,,,,
3,6,5088ad7fe4b00b147d1d09b2,181_2,0.5,,,,,,,,
4,7,4ffa02b2e4b01d08218d7c6d,181_2,0.5,,,,,,,,
5,8,4a60baf0f964a52018c11fe3,181_2,0.5,,,,,,,,
6,12,4b33d4c5f964a5201a2025e3,181_4,0.5,,,,,,,,
7,13,449955b7f964a52093341fe3,181_4,0.5,,,,,,,,
8,14,4bcb05dc0687ef3bcde2dccc,181_4,0.5,,,,,,,,
9,18,4c8ac04852a98cfa84992fe9,181_6,0.5,,,,,,,,
10,19,4ad8fa6ef964a520ac1621e3,181_6,0.5,,,,,,,,
11,20,4e6e3d8f18380b4aac553e9f,181_6,0.5,,,,,,,,
12,30,4fdb31fbe4b09756c153c42f,181_10,0.5,,,,,,,,
13,31,4abbfc4af964a520ce8520e3,181_10,0.5,,,,,,,,
14,32,4a52afccf964a520e9b11fe3,181_10,0.5,,,,,,,,
15,36,4e4942d07d8b91a065b2d1d1,181_12,0.5,,,,,,,,
16,37,4b89ce3cf964a520e74d32e3,181_12,0.5,,,,,,,,
17,38,4e306fbe88778782372017c1,181_12,0.5,,,,,,,,
18,39,4e677ea014952e0a12e7db30,181_13,0.5,,,,,,,,
19,40,4bc0de0674a9a593e4d8d0f6,181_13,0.5,,,,,,,,
20,41,4b7831d2f964a5205ebb2ee3,181_13,0.5,,,,,,,,
21,42,3fd66200f964a52000e71ee3,181_14,0.5,,,,,,,,
22,43,4af8b51bf964a5204c0f22e3,181_14,0.5,,,,,,,,
23,44,4aedc59af964a520c3ce21e3,181_14,0.5,,,,,,,,
24,45,4cbca639adcd5481da8e2fa2,181_15,0.5,,,,,,,,
25,46,4be07f2798f2a5934c72c25a,181_15,0.5,,,,,,,,
26,47,4bea0d9f6295c9b6f70f8608,181_15,0.5,,,,,,,,
27,51,4dd27f5c1f6ef5f6ccd5df9c,181_17,0.5,,,,,,,,
28,52,4a7717adf964a5208ee31fe3,181_17,0.5,,,,,,,,
29,53,4e2de053a8092ca5c37048b0,181_17,0.5,,,,,,,,
30,54,4c08065b7c9ad13ab19e2c1e,181_18,0.5,,,,,,,,
31,55,4ed712f3b8f7e740d0bae0e0,181_18,0.5,,,,,,,,
32,56,4abd20f1f964a5209c8820e3,181_18,0.5,,,,,,,,
33,57,4d44eb661b62b1f78069f8e2,181_19,0.5,,,,,,,,
34,58,4add0473f964a520836321e3,181_19,0.5,,,,,,,,
35,59,42911d00f964a520f5231fe3,181_19,0.5,,,,,,,,
36,60,4bddb1eee75c0f471e39c503,181_20,0.5,,,,,,,,
37,61,4ab912baf964a520e77d20e3,181_20,0.5,,,,,,,,
38,62,4b72b08df964a520e3832de3,181_20,0.5,,,,,,,,
39,63,44510be3f964a520a0321fe3,181_21,0.5,,,,,,,,
40,64,4ae49e4ff964a520639c21e3,181_21,0.5,,,,,,,,
41,65,4bc535885935c9b618baa5d2,181_21,0.5,,,,,,,,
42,66,4a452221f964a520d8a71fe3,181_22,0.5,,,,,,,,
43,67,4c2603d9905a0f47456c6260,181_22,0.5,,,,,,,,
44,68,4cf15597899c6ea8f1f1efc1,181_22,0.5,,,,,,,,
45,72,412e7980f964a520f80c1fe3,181_24,0.5,,,,,,,,
46,73,4a70ef9cf964a520d0d81fe3,181_24,0.5,,,,,,,,
47,74,4ae8915df964a52079b021e3,181_24,0.5,,,,,,,,
48,75,4a3ea31ef964a52030a31fe3,181_25,0.5,,,,,,,,
49,76,4bf804ee8d30d13a1feaff17,181_25,0.5,,,,,,,,
50,77,5085ab3fe4b0fa60ac580600,181_25,0.5,,,,,,,,
51,78,4f8cacdbe4b0af04c3918a11,181_26,0.5,,,,,,,,
52,79,4b97bb2cf964a520541235e3,181_26,0.5,,,,,,,,
53,80,4de23e57e4cd056f743ea6f3,181_26,0.5,,,,,,,,
54,81,4ae6f117f964a520a6a721e3,181_27,0.5,,,,,,,,
55,82,4eddb3bc30f83fb7a09041b2,181_27,0.5,,,,,,,,
56,83,4bb52e252ea19521bd20aa2f,181_27,0.5,,,,,,,,
57,99,4a9c60eef964a520ff3620e3,181_33,0.5,,,,,,,,
58,100,50324929e4b0fdd33b1112a9,181_33,0.5,,,,,,,,
59,101,4b283971f964a520289124e3,181_33,0.5,,,,,,,,
60,102,40bbc700f964a520a2001fe3,181_34,0.5,,,,,,,,
61,103,4b609138f964a5200cee29e3,181_34,0.5,,,,,,,,
62,104,49d3d4a7f964a5201a5c1fe3,181_34,0.5,,,,,,,,
63,108,3fd66200f964a520bbe91ee3,181_36,0.5,,,,,,,,
64,109,4b2ac07af964a520ecae24e3,181_36,0.5,,,,,,,,
65,110,4ba8b4fdf964a5209ee839e3,181_36,0.5,,,,,,,,
66,120,4af1ae9cf964a52026e221e3,181_40,0.5,,,,,,,,
67,121,4544401ff964a520623c1fe3,181_40,0.5,,,,,,,,
68,122,4ad78220f964a520960b21e3,181_40,0.5,,,,,,,,
69,126,4b85a31cf964a520296a31e3,181_42,0.5,,,,,,,,
70,127,3fd66200f964a520d8f11ee3,181_42,0.5,,,,,,,,
71,128,49d77d4df964a5202a5d1fe3,181_42,0.5,,,,,,,,
72,135,4e666a5f227168062a3b81bc,181_45,0.5,,,,,,,,
73,136,4fbfe16ae4b05190680fe0b1,181_45,0.5,,,,,,,,
74,137,4a3304bcf964a520f29a1fe3,181_45,0.5,,,,,,,,
75,141,4cbe5493611abfb717f5a405,181_47,0.5,,,,,,,,
76,142,4e863b32f790e3cd5056eff1,181_47,0.5,,,,,,,,
77,143,4ba8b4fdf964a5209ee839e3,181_47,0.5,,,,,,,,
78,147,4b7e11c2f964a5209ce12fe3,181_49,0.5,,,,,,,,
79,148,4b8ca10bf964a520c5d832e3,181_49,0.5,,,,,,,,
80,149,40cf8d80f964a52033011fe3,181_49,0.5,,,,,,,,
81,150,4f13f57d6d863f284d122cae,181_50,0.5,,,,,,,,
82,151,49e4a769f964a52015631fe3,181_50,0.5,,,,,,,,
83,152,4cdd4782df986ea8d785d416,181_50,0.5,,,,,,,,
84,156,3fd66200f964a52042e81ee3,181_52,0.5,,,,,,,,
85,157,4cd584ca94848cfaa8dde6b1,181_52,0.5,,,,,,,,
86,158,4acfc371f964a520d2d520e3,181_52,0.5,,,,,,,,
87,162,4f67c6d5e4b0e34eb630101a,181_54,0.5,,,,,,,,
88,163,4c1290c98aedd13a88515137,181_54,0.5,,,,,,,,
89,164,4ee2b3caf9ab478e59c076b0,181_54,0.5,,,,,,,,
90,165,4edca47446907c1b45463ea5,181_55,0.5,,,,,,,,
91,166,4aa5c657f964a5206d4920e3,181_55,0.5,,,,,,,,
92,167,5046a0bee4b0eecee32ad142,181_55,0.5,,,,,,,,
93,168,4f5907cce4b08e27a131e60f,181_56,0.5,,,,,,,,
94,169,4af390e7f964a520a5ee21e3,181_56,0.5,,,,,,,,
95,170,4aee3aa5f964a5201bd321e3,181_56,0.5,,,,,,,,
96,174,49d675c5f964a520d15c1fe3,181_58,0.5,,,,,,,,
97,175,42f00900f964a520b9261fe3,181_58,0.5,,,,,,,,
98,176,4c726993ad69b60cdc5183b9,181_58,0.5,,,,,,,,
99,183,4e54305d22710ebb5a878664,181_61,0.5,,,,,,,,
100,184,4f05d6a1e3002adb76a57deb,181_61,0.5,,,,,,,,
101,185,4b992b04f964a520726635e3,181_61,0.5,,,,,,,,
102,186,4bcc4cee3740b7132dba6365,181_62,0.5,,,,,,,,
103,187,4a3c2132f964a52022a11fe3,181_62,0.5,,,,,,,,
104,188,4acec156f964a520d3d120e3,181_62,0.5,,,,,,,,
105,189,4b5923ecf964a5209e7e28e3,181_63,0.5,,,,,,,,
106,190,4bba7c08cf2fc9b6cba3a102,181_63,0.5,,,,,,,,
107,191,4d960605daec224beab30c3e,181_63,0.5,,,,,,,,
108,192,4e34cda5c65b2313e2877d7d,181_64,0.5,,,,,,,,
109,193,4b7f1473f964a520fb1430e3,181_64,0.5,,,,,,,,
110,194,4b4259d1f964a5201fd225e3,181_64,0.5,,,,,,,,
111,198,4b71f6d2f964a52012672de3,964_66,0.5,,,,,,,,
112,199,4c178be559cc2d7f1fc75287,964_66,0.5,,,,,,,,
113,200,4d5895ca16146a3169b15dc1,964_66,0.5,,,,,,,,
