,user_id,POI_id,latitude,longitude,UTC_time,trajectory_id,localtime,norm_in_day_time,POI_catid,POI_catid_code,POI_catname
8,428,4ce1863bc4f6a35d8bd2db6c,-74.03588760058483,40.61915106755737,2012-04-03 18:06:18+00:00,428_0,2012-04-03 13:06:18,0.546042,4bf58dd8d48988d100951735,1,NoCat
16,445,4b9830a5f964a520c73235e3,-73.94950923509141,40.82678953781387,2012-04-03 18:10:39+00:00,445_0,2012-04-03 13:10:39,0.549063,4bf58dd8d48988d100951735,1,NoCat
24,699,4ba0e0edf964a520138437e3,-73.98891,40.736676,2012-04-03 18:13:21+00:00,699_0,2012-04-03 13:13:21,0.550937,4bf58dd8d48988d100951735,1,NoCat
32,445,4b3a8e5df964a520d86925e3,-73.95039081573486,40.82650767315227,2012-04-03 18:16:10+00:00,445_0,2012-04-03 13:16:10,0.552894,4bf58dd8d48988d100951735,1,NoCat
46,751,49b15042f964a520d4521fe3,-74.007306,40.727612,2012-04-03 18:24:51+00:00,751_0,2012-04-03 13:24:51,0.558924,4bf58dd8d48988d100951735,1,NoCat
48,889,4c79b79381bca093e689fe14,-73.99688829591487,40.92431190858341,2012-04-03 18:26:46+00:00,889_0,2012-04-03 13:26:46,0.560255,4bf58dd8d48988d100951735,1,NoCat
60,318,4b093cd0f964a520db1423e3,-73.99068832397461,40.75099579556285,2012-04-03 18:36:56+00:00,318_0,2012-04-03 13:36:56,0.567315,4bf58dd8d48988d100951735,1,NoCat
69,458,4b298573f964a52050a024e3,-73.98732159326325,40.69541297284045,2012-04-03 18:42:32+00:00,458_0,2012-04-03 13:42:32,0.571204,4bf58dd8d48988d100951735,1,NoCat
71,445,4c1d0f98c09ed13ad4c5828e,-73.93786213355276,40.80463955350257,2012-04-03 18:44:07+00:00,445_0,2012-04-03 13:44:07,0.572303,4bf58dd8d48988d100951735,1,NoCat
77,752,4b55ec3bf964a520aaf627e3,-74.19723987579346,40.86283581665962,2012-04-03 18:49:59+00:00,752_0,2012-04-03 13:49:59,0.576377,4bf58dd8d48988d100951735,1,NoCat
78,713,4a7a0832f964a5203ce81fe3,-73.982692,40.745245,2012-04-03 18:51:03+00:00,713_0,2012-04-03 13:51:03,0.577118,4bf58dd8d48988d100951735,1,NoCat
80,1016,4e5dbf1e1f6e3022a71c242b,-74.01238511084367,40.91220464465255,2012-04-03 18:55:51+00:00,1016_0,2012-04-03 13:55:51,0.580451,4bf58dd8d48988d100951735,1,NoCat
83,1012,4c62bfd0e1621b8dfe232453,-73.83147239685059,40.75951304689015,2012-04-03 18:57:46+00:00,1012_0,2012-04-03 13:57:46,0.581782,4bf58dd8d48988d100951735,1,NoCat
100,713,45c76421f964a52066421fe3,-73.98373696088365,40.744044646949455,2012-04-03 19:09:49+00:00,713_0,2012-04-03 14:09:49,0.590150,4bf58dd8d48988d100951735,1,NoCat
101,706,4cd1a3d601eaf04db979bf5d,-73.74452479795166,40.67755881343268,2012-04-03 19:11:04+00:00,706_0,2012-04-03 14:11:04,0.591019,4bf58dd8d48988d100951735,1,NoCat
106,706,4c3a1d102c8020a1f9d58d00,-73.76161876452181,40.68006413170521,2012-04-03 19:14:34+00:00,706_0,2012-04-03 14:14:34,0.593449,4bf58dd8d48988d100951735,1,NoCat
107,706,4bbfcfd3461576b0d4487932,-73.76331,40.68083,2012-04-03 19:15:04+00:00,706_0,2012-04-03 14:15:04,0.593796,4bf58dd8d48988d100951735,1,NoCat
112,1055,4c0b32d37e3fc928650bf582,-73.95678520202637,40.77352187640244,2012-04-03 19:18:05+00:00,1055_0,2012-04-03 14:18:05,0.595891,4bf58dd8d48988d100951735,1,NoCat
116,445,4cd544d894848cfa6a0de5b1,-73.88307005845945,40.824777351716186,2012-04-03 19:20:46+00:00,445_0,2012-04-03 14:20:46,0.597755,4bf58dd8d48988d100951735,1,NoCat
118,784,4b422afbf964a5200bce25e3,-73.95202340155454,40.58532514916689,2012-04-03 19:21:00+00:00,784_0,2012-04-03 14:21:00,0.597917,4bf58dd8d48988d100951735,1,NoCat
123,623,4c81086adc018cfaa883c16c,-73.99048447608948,40.70242744248474,2012-04-03 19:25:03+00:00,623_0,2012-04-03 14:25:03,0.600729,4bf58dd8d48988d100951735,1,NoCat
133,173,4f67c6d5e4b0e34eb630101a,-73.88307005845945,40.75568181015381,2012-04-03 19:30:41+00:00,173_0,2012-04-03 14:30:41,0.604641,4bf58dd8d48988d100951735,1,NoCat
134,292,4a3d4aecf964a52012a21fe3,-73.97652626037598,40.758505337427664,2012-04-03 19:33:21+00:00,292_0,2012-04-03 14:33:21,0.606493,4bf58dd8d48988d100951735,1,NoCat
136,16,4459d2f1f964a520d7321fe3,-74.17938709259033,40.68968493541091,2012-04-03 19:33:58+00:00,16_0,2012-04-03 14:33:58,0.606921,4bf58dd8d48988d100951735,1,NoCat
138,467,4a737bf8f964a52091dc1fe3,-73.99057,40.707149,2012-04-03 19:35:24+00:00,467_0,2012-04-03 14:35:24,0.607917,4bf58dd8d48988d100951735,1,NoCat
