,user_id,POI_id,latitude,longitude,UTC_time,trajectory_id,localtime,norm_in_day_time,POI_catid,POI_catid_code,POI_catname
1,979,4a43c0aef964a520c6a61fe3,-74.04416981025437,40.60679958140643,2012-04-03 18:00:25+00:00,979_0,2012-04-03 13:00:25,0.541956,4bf58dd8d48988d100951735,1,NoCat
8,428,4ce1863bc4f6a35d8bd2db6c,-74.03588760058483,40.61915106755737,2012-04-03 18:06:18+00:00,428_0,2012-04-03 13:06:18,0.546042,4bf58dd8d48988d100951735,1,NoCat
16,445,4b9830a5f964a520c73235e3,-73.94950923509141,40.82678953781387,2012-04-03 18:10:39+00:00,445_0,2012-04-03 13:10:39,0.549063,4bf58dd8d48988d100951735,1,NoCat
23,803,4c955b3558d4b60c06d03129,-74.00367709397945,40.76067264603736,2012-04-03 18:13:12+00:00,803_0,2012-04-03 13:13:12,0.550833,4bf58dd8d48988d100951735,1,NoCat
24,699,4ba0e0edf964a520138437e3,-73.98891,40.736676,2012-04-03 18:13:21+00:00,699_0,2012-04-03 13:13:21,0.550937,4bf58dd8d48988d100951735,1,NoCat
32,445,4b3a8e5df964a520d86925e3,-73.95039081573486,40.82650767315227,2012-04-03 18:16:10+00:00,445_0,2012-04-03 13:16:10,0.552894,4bf58dd8d48988d100951735,1,NoCat
46,751,49b15042f964a520d4521fe3,-74.007306,40.727612,2012-04-03 18:24:51+00:00,751_0,2012-04-03 13:24:51,0.558924,4bf58dd8d48988d100951735,1,NoCat
63,281,4c17d9974ff90f47a9890d49,-74.15280867121942,40.74710920467287,2012-04-03 18:39:34+00:00,281_0,2012-04-03 13:39:34,0.569144,4bf58dd8d48988d100951735,1,NoCat
71,445,4c1d0f98c09ed13ad4c5828e,-73.93786213355276,40.80463955350257,2012-04-03 18:44:07+00:00,445_0,2012-04-03 13:44:07,0.572303,4bf58dd8d48988d100951735,1,NoCat
78,713,4a7a0832f964a5203ce81fe3,-73.982692,40.745245,2012-04-03 18:51:03+00:00,713_0,2012-04-03 13:51:03,0.577118,4bf58dd8d48988d100951735,1,NoCat
81,803,4c56f9ad30d82d7f3cbcd862,-73.98325258717293,40.746976519995165,2012-04-03 18:56:09+00:00,803_0,2012-04-03 13:56:09,0.580660,4bf58dd8d48988d100951735,1,NoCat
100,713,45c76421f964a52066421fe3,-73.98373696088365,40.744044646949455,2012-04-03 19:09:49+00:00,713_0,2012-04-03 14:09:49,0.590150,4bf58dd8d48988d100951735,1,NoCat
105,1005,3fd66200f964a52004e61ee3,-73.9941164689654,40.72284169882771,2012-04-03 19:14:31+00:00,1005_0,2012-04-03 14:14:31,0.593414,4bf58dd8d48988d100951735,1,NoCat
116,445,4cd544d894848cfa6a0de5b1,-73.88307005845945,40.824777351716186,2012-04-03 19:20:46+00:00,445_0,2012-04-03 14:20:46,0.597755,4bf58dd8d48988d100951735,1,NoCat
118,784,4b422afbf964a5200bce25e3,-73.95202340155454,40.58532514916689,2012-04-03 19:21:00+00:00,784_0,2012-04-03 14:21:00,0.597917,4bf58dd8d48988d100951735,1,NoCat
128,615,40abf500f964a52035f31ee3,-73.99764060974121,40.73083612189599,2012-04-03 19:29:18+00:00,615_0,2012-04-03 14:29:18,0.603681,4bf58dd8d48988d100951735,1,NoCat
133,173,4f67c6d5e4b0e34eb630101a,-73.88307005845945,40.75568181015381,2012-04-03 19:30:41+00:00,173_0,2012-04-03 14:30:41,0.604641,4bf58dd8d48988d100951735,1,NoCat
149,272,4f318c84e5e8657f88d830ac,-73.79252672195435,40.725730202803845,2012-04-03 19:42:24+00:00,272_0,2012-04-03 14:42:24,0.612778,4bf58dd8d48988d100951735,1,NoCat
159,281,4d0a9b2f27f8a35dd0432713,-74.15257036685944,40.747048,2012-04-03 19:50:48+00:00,281_0,2012-04-03 14:50:48,0.618611,4bf58dd8d48988d100951735,1,NoCat
193,65,4d66b1ef84f28cfa548a6e69,-73.992149,40.80494,2012-04-03 20:09:55+00:00,65_0,2012-04-03 15:09:55,0.631887,4bf58dd8d48988d100951735,1,NoCat
197,267,4e2bada17d8b7deda6d3fda6,-73.82876808947316,40.87097828520945,2012-04-03 20:11:28+00:00,267_0,2012-04-03 15:11:28,0.632963,4bf58dd8d48988d100951735,1,NoCat
199,267,4b344fb5f964a520eb2625e3,-73.82703923160857,40.86782694231008,2012-04-03 20:11:54+00:00,267_0,2012-04-03 15:11:54,0.633264,4bf58dd8d48988d100951735,1,NoCat
217,246,4a34038ef964a520929b1fe3,-73.96677374839783,40.761471535292976,2012-04-03 20:26:32+00:00,246_0,2012-04-03 15:26:32,0.643426,4bf58dd8d48988d100951735,1,NoCat
220,615,4e300d723151250387b61125,-73.98415714502335,40.72634864558351,2012-04-03 20:27:44+00:00,615_0,2012-04-03 15:27:44,0.644259,4bf58dd8d48988d100951735,1,NoCat
248,615,3fd66200f964a520def11ee3,-73.99040315158283,40.73528249691621,2012-04-03 20:50:42+00:00,615_0,2012-04-03 15:50:42,0.660208,4bf58dd8d48988d100951735,1,NoCat
249,615,4ec56c366c254debeb50c1c4,-73.99080514490619,40.73506258918989,2012-04-03 20:50:58+00:00,615_0,2012-04-03 15:50:58,0.660394,4bf58dd8d48988d100951735,1,NoCat
256,702,4ea5a1bcf7909c68df719911,-73.99171189097368,40.69351488369677,2012-04-03 20:55:04+00:00,702_0,2012-04-03 15:55:04,0.663241,4bf58dd8d48988d100951735,1,NoCat
258,702,4ad4a7c0f964a52085e820e3,-73.99187257970313,40.69415730258867,2012-04-03 20:55:45+00:00,702_0,2012-04-03 15:55:45,0.663715,4bf58dd8d48988d100951735,1,NoCat
268,173,4f67c6d5e4b0e34eb630101a,-73.88307005845945,40.75568181015381,2012-04-03 20:58:20+00:00,173_0,2012-04-03 15:58:20,0.665509,4bf58dd8d48988d100951735,1,NoCat
287,371,4c60606413791b8dc5624faf,-73.7891039524069,40.78684822470861,2012-04-03 21:12:23+00:00,371_0,2012-04-03 16:12:23,0.675266,4bf58dd8d48988d100951735,1,NoCat
302,445,4aba69b7f964a520388120e3,-73.98999899625778,40.693216517472514,2012-04-03 21:17:31+00:00,445_0,2012-04-03 16:17:31,0.678831,4bf58dd8d48988d100951735,1,NoCat
334,902,4e80a57429c2299aa3addd5d,-74.072561,40.94709963333333,2012-04-03 21:33:27+00:00,902_0,2012-04-03 16:33:27,0.689896,4bf58dd8d48988d100951735,1,NoCat
341,440,4b16f47bf964a5201ac023e3,-73.94687175750732,40.74803725830298,2012-04-03 21:35:42+00:00,440_0,2012-04-03 16:35:42,0.691458,4bf58dd8d48988d100951735,1,NoCat
348,559,4283ee00f964a520ce221fe3,-73.97286772727966,40.76355592117652,2012-04-03 21:38:24+00:00,559_0,2012-04-03 16:38:24,0.693333,4bf58dd8d48988d100951735,1,NoCat
350,816,4e7ea6e793adeda960d078c3,-73.96537147003376,40.93508141690897,2012-04-03 21:38:34+00:00,816_0,2012-04-03 16:38:34,0.693449,4bf58dd8d48988d100951735,1,NoCat
359,529,4b02c41cf964a520c14922e3,-74.00208234786987,40.7117844949098,2012-04-03 21:42:39+00:00,529_0,2012-04-03 16:42:39,0.696285,4bf58dd8d48988d100951735,1,NoCat
381,1044,4a84eb0af964a520e1fd1fe3,-74.00699299251195,40.712033033064166,2012-04-03 21:52:49+00:00,1044_0,2012-04-03 16:52:49,0.703345,4bf58dd8d48988d100951735,1,NoCat
392,440,4a63d085f964a520dac51fe3,-73.98845672607422,40.74911014966418,2012-04-03 21:55:39+00:00,440_0,2012-04-03 16:55:39,0.705313,4bf58dd8d48988d100951735,1,NoCat
398,246,4f280555e4b04e256a110c94,-73.96144262467183,40.75892783097537,2012-04-03 21:56:30+00:00,246_0,2012-04-03 16:56:30,0.705903,4bf58dd8d48988d100951735,1,NoCat
399,246,49f35e1ef964a520946a1fe3,-73.96217731622924,40.75918262141176,2012-04-03 21:56:56+00:00,246_0,2012-04-03 16:56:56,0.706204,4bf58dd8d48988d100951735,1,NoCat
422,365,4c1918c7fe5a76b07b0f0315,-73.95490489457822,40.77912606570555,2012-04-03 22:07:37+00:00,365_0,2012-04-03 17:07:37,0.713623,4bf58dd8d48988d100951735,1,NoCat
434,751,4a1f0bf5f964a520fb7b1fe3,-73.972353,40.677036,2012-04-03 22:13:21+00:00,751_0,2012-04-03 17:13:21,0.717604,4bf58dd8d48988d100951735,1,NoCat
440,281,4c17d9974ff90f47a9890d49,-74.15280867121942,40.74710920467287,2012-04-03 22:15:24+00:00,281_0,2012-04-03 17:15:24,0.719028,4bf58dd8d48988d100951735,1,NoCat
